global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,original_item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,row_id,sentence_for_t5,is_contextualized,is_contextless,gold_is_nonpreferred,gold_is_preferred,t5_corrected,t5_details,t5_num_reported_edits,input_norm,t5_corrected_norm,t5_raw_changed,t5_substantive_changed,t5_accepted_no_substantive_edit,t5_edit_distance_norm,t5_edit_summary,paired_preferred_sentence,paired_preferred_norm,t5_corrected_to_paired_preferred
T0045,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,23,BA-PC-023,BA-CTX-PC-023,1,BA,preferred,我的鞋子昨天淋湿了，我用吹风机,把它吹干了,我的鞋子昨天淋湿了，我用吹风机把它吹干了。,我的鞋子昨天淋湿了，我用吹风机,我用吹风机,,44,我的鞋子昨天淋湿了，我用吹风机把它吹干了。,True,False,False,True,"我的鞋子昨天浸湿了,我用吹风机把它吹干了。",,,"我的鞋子昨天淋湿了,我用吹风机把它吹干了","我的鞋子昨天浸湿了,我用吹风机把它吹干了",True,True,False,1,replace:淋->浸@6:7,我的鞋子昨天淋湿了，我用吹风机把它吹干了。,"我的鞋子昨天淋湿了,我用吹风机把它吹干了",False
T0046,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,23,BA-PC-023,BA-CTX-PC-023,2,SVO,non-preferred,我的鞋子昨天淋湿了，我用吹风机,吹干了它,我的鞋子昨天淋湿了，我用吹风机吹干了它。,我的鞋子昨天淋湿了，我用吹风机,我用吹风机,,45,我的鞋子昨天淋湿了，我用吹风机吹干了它。,True,False,True,False,"我的鞋子昨天浸湿了,我用吹风机吹干了它。",,,"我的鞋子昨天淋湿了,我用吹风机吹干了它","我的鞋子昨天浸湿了,我用吹风机吹干了它",True,True,False,1,replace:淋->浸@6:7,我的鞋子昨天淋湿了，我用吹风机把它吹干了。,"我的鞋子昨天淋湿了,我用吹风机把它吹干了",False
T0047,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,24,BA-PC-024,BA-CTX-PC-024,1,BA,preferred,这个汉堡实在太大了，但我太饿了，最后还是,把它吃光了,这个汉堡实在太大了，但我太饿了，最后还是把它吃光了。,这个汉堡实在太大了，但我太饿了，最后还是,我最后还是,,46,这个汉堡实在太大了，但我太饿了，最后还是把它吃光了。,True,False,False,True,"这个汉堡实在太大了,但我太饿了,最后还是把它吃光了。",,,"这个汉堡实在太大了,但我太饿了,最后还是把它吃光了","这个汉堡实在太大了,但我太饿了,最后还是把它吃光了",True,False,True,0,,这个汉堡实在太大了，但我太饿了，最后还是把它吃光了。,"这个汉堡实在太大了,但我太饿了,最后还是把它吃光了",False
T0048,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,24,BA-PC-024,BA-CTX-PC-024,2,SVO,non-preferred,这个汉堡实在太大了，但我太饿了，最后还是,吃光了它,这个汉堡实在太大了，但我太饿了，最后还是吃光了它。,这个汉堡实在太大了，但我太饿了，最后还是,我最后还是,,47,这个汉堡实在太大了，但我太饿了，最后还是吃光了它。,True,False,True,False,"这个汉堡实在太大了,但我太饿了,最后还是吃光了它。",,,"这个汉堡实在太大了,但我太饿了,最后还是吃光了它","这个汉堡实在太大了,但我太饿了,最后还是吃光了它",True,False,True,0,,这个汉堡实在太大了，但我太饿了，最后还是把它吃光了。,"这个汉堡实在太大了,但我太饿了,最后还是把它吃光了",False
T0049,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,25,BA-PC-025,BA-CTX-PC-025,1,BA,preferred,那封旧情书，他用打火机,把它烧了,那封旧情书，他用打火机把它烧了。,那封旧情书，他用打火机,他用打火机,,48,那封旧情书，他用打火机把它烧了。,True,False,False,True,"那封旧情书,他用打火机把它烧了。",,,"那封旧情书,他用打火机把它烧了","那封旧情书,他用打火机把它烧了",True,False,True,0,,那封旧情书，他用打火机把它烧了。,"那封旧情书,他用打火机把它烧了",False
T0050,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,25,BA-PC-025,BA-CTX-PC-025,2,SVO,non-preferred,那封旧情书，他用打火机,烧了它,那封旧情书，他用打火机烧了它。,那封旧情书，他用打火机,他用打火机,,49,那封旧情书，他用打火机烧了它。,True,False,True,False,"那封旧情书,他用打火机烧了它。",,,"那封旧情书,他用打火机烧了它","那封旧情书,他用打火机烧了它",True,False,True,0,,那封旧情书，他用打火机把它烧了。,"那封旧情书,他用打火机把它烧了",False
T0051,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,26,BA-PC-026,BA-CTX-PC-026,1,BA,preferred,这篇作文有很多错别字，昨天晚上我已经,把那些字修改了,这篇作文有很多错别字，昨天晚上我已经把那些字修改了。,这篇作文有很多错别字，昨天晚上我已经,昨天晚上我已经,,50,这篇作文有很多错别字，昨天晚上我已经把那些字修改了。,True,False,False,True,"这篇作文有很多错别字,昨天晚上我已经把那些字修改了。",,,"这篇作文有很多错别字,昨天晚上我已经把那些字修改了","这篇作文有很多错别字,昨天晚上我已经把那些字修改了",True,False,True,0,,这篇作文有很多错别字，昨天晚上我已经把那些字修改了。,"这篇作文有很多错别字,昨天晚上我已经把那些字修改了",False
T0052,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,26,BA-PC-026,BA-CTX-PC-026,2,SVO,non-preferred,这篇作文有很多错别字，昨天晚上我已经,修改了那些字,这篇作文有很多错别字，昨天晚上我已经修改了那些字。,这篇作文有很多错别字，昨天晚上我已经,昨天晚上我已经,,51,这篇作文有很多错别字，昨天晚上我已经修改了那些字。,True,False,True,False,"这篇作文有很多错别字,昨天晚上我已经修改了那些字。",,,"这篇作文有很多错别字,昨天晚上我已经修改了那些字","这篇作文有很多错别字,昨天晚上我已经修改了那些字",True,False,True,0,,这篇作文有很多错别字，昨天晚上我已经把那些字修改了。,"这篇作文有很多错别字,昨天晚上我已经把那些字修改了",False
T0053,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,27,BA-PC-027,BA-CTX-PC-027,1,BA,preferred,墙上的那个钉子太危险，爸爸用锤子,把它拔出来了,墙上的那个钉子太危险，爸爸用锤子把它拔出来了。,墙上的那个钉子太危险，爸爸用锤子,爸爸用锤子,,52,墙上的那个钉子太危险，爸爸用锤子把它拔出来了。,True,False,False,True,"墙上的那个钉子太危险,爸爸用锤子把它拔出来了。",,,"墙上的那个钉子太危险,爸爸用锤子把它拔出来了","墙上的那个钉子太危险,爸爸用锤子把它拔出来了",True,False,True,0,,墙上的那个钉子太危险，爸爸用锤子把它拔出来了。,"墙上的那个钉子太危险,爸爸用锤子把它拔出来了",False
T0054,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,27,BA-PC-027,BA-CTX-PC-027,2,SVO,non-preferred,墙上的那个钉子太危险，爸爸用锤子,拔出它来了,墙上的那个钉子太危险，爸爸用锤子拔出它来了。,墙上的那个钉子太危险，爸爸用锤子,爸爸用锤子,,53,墙上的那个钉子太危险，爸爸用锤子拔出它来了。,True,False,True,False,"墙上的那个钉子太危险,爸爸用锤子拔出它来了。",,,"墙上的那个钉子太危险,爸爸用锤子拔出它来了","墙上的那个钉子太危险,爸爸用锤子拔出它来了",True,False,True,0,,墙上的那个钉子太危险，爸爸用锤子把它拔出来了。,"墙上的那个钉子太危险,爸爸用锤子把它拔出来了",False
T0055,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,28,BA-PC-028,BA-CTX-PC-028,1,BA,preferred,弟弟的玩具车坏了，我花了一个小时才,把它修好了,弟弟的玩具车坏了，我花了一个小时才把它修好了。,弟弟的玩具车坏了，我花了一个小时才,我花了一个小时才,,54,弟弟的玩具车坏了，我花了一个小时才把它修好了。,True,False,False,True,"弟弟的玩具车坏了,我花了一个小时才把它修好了。",,,"弟弟的玩具车坏了,我花了一个小时才把它修好了","弟弟的玩具车坏了,我花了一个小时才把它修好了",True,False,True,0,,弟弟的玩具车坏了，我花了一个小时才把它修好了。,"弟弟的玩具车坏了,我花了一个小时才把它修好了",False
T0056,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,28,BA-PC-028,BA-CTX-PC-028,2,SVO,non-preferred,弟弟的玩具车坏了，我花了一个小时才,修好了它,弟弟的玩具车坏了，我花了一个小时才修好了它。,弟弟的玩具车坏了，我花了一个小时才,我花了一个小时才,,55,弟弟的玩具车坏了，我花了一个小时才修好了它。,True,False,True,False,"弟弟的玩具车坏了,我花了一个小时才修好了它。",,,"弟弟的玩具车坏了,我花了一个小时才修好了它","弟弟的玩具车坏了,我花了一个小时才修好了它",True,False,True,0,,弟弟的玩具车坏了，我花了一个小时才把它修好了。,"弟弟的玩具车坏了,我花了一个小时才把它修好了",False
T0057,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,29,BA-PC-029,BA-CTX-PC-029,1,BA,preferred,锅里没有倒水，我不小心,把它烧糊了,锅里没有倒水，我不小心把它烧糊了。,锅里没有倒水，我不小心,我不小心,,56,锅里没有倒水，我不小心把它烧糊了。,True,False,False,True,"锅里没有倒水,我不小心把它烧糊了。",,,"锅里没有倒水,我不小心把它烧糊了","锅里没有倒水,我不小心把它烧糊了",True,False,True,0,,锅里没有倒水，我不小心把它烧糊了。,"锅里没有倒水,我不小心把它烧糊了",False
T0058,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,29,BA-PC-029,BA-CTX-PC-029,2,SVO,non-preferred,锅里没有倒水，我不小心,烧糊了它,锅里没有倒水，我不小心烧糊了它。,锅里没有倒水，我不小心,我不小心,,57,锅里没有倒水，我不小心烧糊了它。,True,False,True,False,"锅里没有倒水,我不小心烧糊了它。",,,"锅里没有倒水,我不小心烧糊了它","锅里没有倒水,我不小心烧糊了它",True,False,True,0,,锅里没有倒水，我不小心把它烧糊了。,"锅里没有倒水,我不小心把它烧糊了",False
T0059,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,30,BA-PC-030,BA-CTX-PC-030,1,BA,preferred,那个旧纸箱没用了，我一脚,把它踩扁了,那个旧纸箱没用了，我一脚把它踩扁了。,那个旧纸箱没用了，我一脚,我一脚,,58,那个旧纸箱没用了，我一脚把它踩扁了。,True,False,False,True,"那个旧纸箱没用了,我一脚把它踩扁了。",,,"那个旧纸箱没用了,我一脚把它踩扁了","那个旧纸箱没用了,我一脚把它踩扁了",True,False,True,0,,那个旧纸箱没用了，我一脚把它踩扁了。,"那个旧纸箱没用了,我一脚把它踩扁了",False
T0060,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,30,BA-PC-030,BA-CTX-PC-030,2,SVO,non-preferred,那个旧纸箱没用了，我一脚,踩扁了它,那个旧纸箱没用了，我一脚踩扁了它。,那个旧纸箱没用了，我一脚,我一脚,,59,那个旧纸箱没用了，我一脚踩扁了它。,True,False,True,False,"那个旧纸箱没用了,我一脚踩扁了它。",,,"那个旧纸箱没用了,我一脚踩扁了它","那个旧纸箱没用了,我一脚踩扁了它",True,False,True,0,,那个旧纸箱没用了，我一脚把它踩扁了。,"那个旧纸箱没用了,我一脚把它踩扁了",False
T0061,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,31,BA-PC-031,BA-CTX-PC-031,1,BA,preferred,这条鱼腌好了，妈妈放进锅里,把它炖了,这条鱼腌好了，妈妈放进锅里把它炖了。,这条鱼腌好了，妈妈放进锅里,妈妈放进锅里,,60,这条鱼腌好了，妈妈放进锅里把它炖了。,True,False,False,True,"这条鱼腌好了,妈妈放进锅里把它炖了。",,,"这条鱼腌好了,妈妈放进锅里把它炖了","这条鱼腌好了,妈妈放进锅里把它炖了",True,False,True,0,,这条鱼腌好了，妈妈放进锅里把它炖了。,"这条鱼腌好了,妈妈放进锅里把它炖了",False
T0062,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,31,BA-PC-031,BA-CTX-PC-031,2,SVO,non-preferred,这条鱼腌好了，妈妈放进锅里,炖了它,这条鱼腌好了，妈妈放进锅里炖了它。,这条鱼腌好了，妈妈放进锅里,妈妈放进锅里,,61,这条鱼腌好了，妈妈放进锅里炖了它。,True,False,True,False,"这条鱼腌好了,妈妈放进锅里炖了它。",,,"这条鱼腌好了,妈妈放进锅里炖了它","这条鱼腌好了,妈妈放进锅里炖了它",True,False,True,0,,这条鱼腌好了，妈妈放进锅里把它炖了。,"这条鱼腌好了,妈妈放进锅里把它炖了",False
T0063,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,32,BA-PC-032,BA-CTX-PC-032,1,BA,preferred,那个气球吹得太大了，弟弟拿针一戳就,把它扎破了,那个气球吹得太大了，弟弟拿针一戳就把它扎破了。,那个气球吹得太大了，弟弟拿针一戳就,弟弟拿针一戳就,,62,那个气球吹得太大了，弟弟拿针一戳就把它扎破了。,True,False,False,True,"那个气球吹得太大了,弟弟拿针一戳就把它扎破了。",,,"那个气球吹得太大了,弟弟拿针一戳就把它扎破了","那个气球吹得太大了,弟弟拿针一戳就把它扎破了",True,False,True,0,,那个气球吹得太大了，弟弟拿针一戳就把它扎破了。,"那个气球吹得太大了,弟弟拿针一戳就把它扎破了",False
T0064,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,32,BA-PC-032,BA-CTX-PC-032,2,SVO,non-preferred,那个气球吹得太大了，弟弟拿针一戳就,扎破了它,那个气球吹得太大了，弟弟拿针一戳就扎破了它。,那个气球吹得太大了，弟弟拿针一戳就,弟弟拿针一戳就,,63,那个气球吹得太大了，弟弟拿针一戳就扎破了它。,True,False,True,False,"那个气球吹得太大了,弟弟拿针一戳就扎破了它。",,,"那个气球吹得太大了,弟弟拿针一戳就扎破了它","那个气球吹得太大了,弟弟拿针一戳就扎破了它",True,False,True,0,,那个气球吹得太大了，弟弟拿针一戳就把它扎破了。,"那个气球吹得太大了,弟弟拿针一戳就把它扎破了",False
T0065,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,33,BA-PC-033,BA-CTX-PC-033,1,BA,preferred,头发太长了，我昨天去理发店,把它剪短了,头发太长了，我昨天去理发店把它剪短了。,头发太长了，我昨天去理发店,我昨天去理发店,,64,头发太长了，我昨天去理发店把它剪短了。,True,False,False,True,"头发太长了,我昨天去理发店把它剪短了。",,,"头发太长了,我昨天去理发店把它剪短了","头发太长了,我昨天去理发店把它剪短了",True,False,True,0,,头发太长了，我昨天去理发店把它剪短了。,"头发太长了,我昨天去理发店把它剪短了",False
T0066,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,33,BA-PC-033,BA-CTX-PC-033,2,SVO,non-preferred,头发太长了，我昨天去理发店,剪短了它,头发太长了，我昨天去理发店剪短了它。,头发太长了，我昨天去理发店,我昨天去理发店,,65,头发太长了，我昨天去理发店剪短了它。,True,False,True,False,"头发太长了,我昨天去理发店剪短了它。",,,"头发太长了,我昨天去理发店剪短了它","头发太长了,我昨天去理发店剪短了它",True,False,True,0,,头发太长了，我昨天去理发店把它剪短了。,"头发太长了,我昨天去理发店把它剪短了",False
T0067,BA_有语境_200,有语境,BA-preferred,1,物理状态改变,34,BA-PC-034,BA-CTX-PC-034,1,BA,preferred,这张纸太大了，放不进信封，我只好,把它折起来了,这张纸太大了，放不进信封，我只好把它折起来了。,这张纸太大了，放不进信封，我只好,我只好,,66,这张纸太大了，放不进信封，我只好把它折起来了。,True,False,False,True,"这张纸太大了,放不进信封,我只好把它折起来了。",,,"这张纸太大了,放不进信封,我只好把它折起来了","这张纸太大了,放不进信封,我只好把它折起来了",True,False,True,0,,这张纸太大了，放不进信封，我只好把它折起来了。,"这张纸太大了,放不进信封,我只好把它折起来了",False
